source_file,source_batch,source_row,source_field_count,date_or_range,evidence_class,scope,item_or_person,source_or_repository,status,significance,next_action,source_overflow_1,source_overflow_2,source_overflow_3,source_overflow_4,source_id,date,author,title,venue_or_repository,locus,use,limitations,title_or_object,repository_or_venue
research_notes/lovejoy_orientalist_source_register_batch106_delta.csv,106,2,9,,,,,,DIRECT PRIMARY PDF; PREVIOUSLY CONTROLLED,,,,,,,B106-01,1906,Arthur O. Lovejoy,The Fundamental Concept of the Primitive Philosophy,The Monist 16.3,pp.357-382; especially 359-381,Baseline: reconstructs impersonal quasi-mechanical causal category from ethnographic reports and attributes it to primitive thought,cross-regional proof is asymmetric; analyst reconstruction must not be treated as transparent native self-description,,
research_notes/lovejoy_orientalist_source_register_batch106_delta.csv,106,3,9,,,,,,ORIGINAL PUBLICATION OBJECT DIRECTLY CONTROLLED; SUBSTANTIVE TEXT DIRECT IN AUTHOR REPRINT,,,,,,,B106-02,1923,Arthur O. Lovejoy,The Supposed Primitivism of Rousseau's Discourse on Inequality,Modern Philology 21.2,pp.165-186,"Shows analyst-side semantic discrimination: state of nature split into chronological, juristic, cultural senses; broad primitivism attribution rejected",exact original-page typography/wording should be collated against 1923 PDF before quotation tied to original pagination,,
research_notes/lovejoy_orientalist_source_register_batch106_delta.csv,106,4,9,,,,,,DIRECT CLEAN-CORPUS PRIMARY TEXT / AUTHOR REPRINT,,,,,,,B106-03,1948 reprint,Arthur O. Lovejoy,The Supposed Primitivism of Rousseau's Discourse on Inequality,Essays in the History of Ideas,Essay II,Primary substantive witness used for 1923 argument architecture and semantic-discrimination operator,reprint witness; not automatically identical in every typographical detail to 1923 original,,
research_notes/lovejoy_orientalist_source_register_batch106_delta.csv,106,5,9,,,,,,DIRECT BOOK TEXT IN CLEAN CORPUS,,,,,,,B106-04,1935,Arthur O. Lovejoy and George Boas,Primitivism and Related Ideas in Antiquity,Johns Hopkins Press,methodological preface; Chapter I Prolegomena,Explicit analyst-owned primitivism taxonomy and unit-idea documentary arrangement; preface states Lovejoy chiefly responsible for Chapter I,coauthored volume; do not attribute Boas-assigned sections to Lovejoy,,
research_notes/lovejoy_orientalist_source_register_batch106_delta.csv,106,6,9,,,,,,DIRECT CLEAN-CORPUS TEXT,,,,,,,B106-05,1948/1960 corpus witness,Arthur O. Lovejoy,Essays in the History of Ideas,clean corpus,appended bibliography; 1906 entry,Controls bibliographic survival of 1906 article title without substantive primitive-energetics reuse at that locus,bibliographic occurrence only,,
research_notes/lovejoy_orientalist_source_register_batch106_delta.csv,106,7,9,,,,,,DIRECT LOCAL CORPUS AUDIT,,,,,,,B106-06,1930/1936/1948 sampled later corpus,Arthur O. Lovejoy,The Revolt Against Dualism; The Great Chain of Being; Essays in the History of Ideas; plus Lovejoy-authored 1935 material,local clean corpus,word-boundary audit of distinctive 1906 lexicon,Bounded negative control: no substantive recurrence of mana/manitou/wakonda/wakan/orenda/primitive energetics/manitouism/Codrington/Marett/McGee/Hetherwick in sampled later canonical texts; quasi-mechanical recurs only in unrelated contexts,not a complete Lovejoy oeuvre; absence claim strictly corpus-bounded,,
research_notes/lovejoy_orientalist_source_register_batch106_delta.csv,106,8,9,,,,,,BIBLIOGRAPHICALLY DIRECT; PROPOSITION-LEVEL PRIMARY HOLD,,,,,,,B106-07,1914,Arthur O. Lovejoy,"Review of James H. Leuba, A Psychological Study of Religion",International Journal of Ethics 24.2,pp.216-220,Potential internal bridge: secondary annotated bibliography reports Lovejoy corrects Leuba's misconception of 1906 position,direct review text not recovered in current environment; no substantive correction may be asserted,,
research_notes/lovejoy_orientalist_source_register_batch106_delta.csv,106,9,9,,,,,,SECONDARY PROPOSITION CONTROL,,,,,,,B106-08,1980,Daniel J. Wilson,Arthur O. Lovejoy: An Annotated Bibliography,bibliographic secondary,entry for 1914 Leuba review,Reports that Lovejoy attempts to correct Leuba's misconception of his 1906 view,locator/summary only; cannot substitute for Lovejoy 1914 text,,
research_notes/lovejoy_orientalist_source_register_batch117_delta.csv,117,2,9,,,,,,DIRECT PRIMARY MANUSCRIPT; MANUALLY CLEANED TRANSCRIPTION,,,,,,,B117-01,c.1897-1898,Arthur O. Lovejoy,,,PDF pp.4-18; early Sankhya/Buddhism framing,"Controls Lecture 1 structural field: Buddhism among Sankhya, Vedanta and Indian philosophies; priority/genealogy problem",Exact dates of individual entries remain unknown,"MS38_004_001_061_004, Sankhya + Buddhism notebook",Lovejoy Papers / project transcription
research_notes/lovejoy_orientalist_source_register_batch117_delta.csv,117,3,9,,,,,,DIRECT PRIMARY MANUSCRIPT; MANUALLY CLEANED TRANSCRIPTION,,,,,,,B117-02,c.1897-1898,Arthur O. Lovejoy,,,PDF p.20 / ms p.71,Lovejoy states that general Buddhist position correlated with Three Characteristics plus technical working-out in dependent origination gives what is essential to Buddhist doctrine apart from ethics,Some wording in surrounding sentence remains medium-confidence transcription,MS38_004_001_061_004,Lovejoy Papers / project transcription
research_notes/lovejoy_orientalist_source_register_batch117_delta.csv,117,4,9,,,,,,DIRECT PRIMARY MANUSCRIPT; MEDIUM-HIGH TRANSCRIPTION,,,,,,,B117-03,c.1897-1898,Arthur O. Lovejoy,,,PDF p.68 / ms p.177,Explicit 'Original Elements': flux/Three Characteristics + Formula of Dependent Origination; strongest internal control for reconstructing 1901 'Two Essential Formulas',Does not prove missing syllabus used same labels or exactly these two formulas,MS38_004_001_061_004 closing outline,Lovejoy Papers / project transcription
research_notes/lovejoy_orientalist_source_register_batch117_delta.csv,117,5,9,,,,,,DIRECT PRIMARY MANUSCRIPT; MANUALLY CLEANED TRANSCRIPTION,,,,,,,B117-04,c.1897-1898,Arthur O. Lovejoy,,,PDF pp.61-68 / ms pp.163-177,Controls structural match to 1901 'Buddhist Ethics and its Goal',Lovejoy's doctrinal interpretation should not be normalized to modern Buddhist scholarship,MS38_004_001_061_004 Nirvana/liberation sequence,Lovejoy Papers / project transcription
research_notes/lovejoy_orientalist_source_register_batch117_delta.csv,117,6,9,,,,,,SECONDARY BIBLIOGRAPHIC CONTROL / PRIMARY OBJECT HOLD,,,,,,,B117-05,1901,Arthur O. Lovejoy,,,four-lecture syllabus; titles preserved by Wilson item 243,"Controls title, date, institutional publisher and four lecture headings",Primary syllabus has not been recovered; no proposition-level claims may be attributed to it beyond bibliographic headings,Syllabus: The Philosophy of Buddhism,Washington University Association
research_notes/lovejoy_orientalist_source_register_batch117_delta.csv,117,7,9,,,,,,DIRECT PRIMARY MANUSCRIPT; DATE IMAGE-VERIFIED,,,,,,,B117-06,1905-12-20,Arthur O. Lovejoy,,,MS38_005 PDF p.44 / ms p.57,Proves dated history-of-religion teaching/lecture outline and continued conversion of comparative-religion research into class material,Institutional referent of 'Hist. Relig.' remains unresolved; not proven to be same course as 1901 syllabus,Hist. Relig. class/lecture outline in MS38_005,Lovejoy Papers / project transcription
research_notes/lovejoy_orientalist_source_register_batch117_delta.csv,117,8,9,,,,,,DIRECT CONTEMPORARY INSTITUTIONAL PRIMARY,,,,,,,B117-07,1905,Washington University,,,pp.220-229 publication staff; p.228,Identifies Arthur O. Lovejoy as Managing Editor of Bulletin of the Washington University Association; strengthens Association institutional continuity,Does not establish custody or survival of the 1901 Buddhism syllabus,The Hatchet,Washington University digital collection
research_notes/lovejoy_orientalist_source_register_batch117_delta.csv,117,9,9,,,,,,DIRECT INSTITUTIONAL FINDING AID,,,,,,,B117-08,1855-2025 collection; 2026 access,Washington University Libraries,,,WUA-02-wua00090,"Defines concrete retrieval locus for courses, faculty, officers and early catalogs/course bulletins","Finding aid is retrieval control, not evidence for the content of Lovejoy's 1901 lectures or 1905 Hist. Relig. entry",Washington University Course Catalog Collection,University Archives
research_notes/lovejoy_orientalist_source_register_batch117_delta.csv,117,10,9,,,,,,DIRECT INSTITUTIONAL RETRIEVAL GUIDANCE,,,,,,,B117-09,2026 access,Washington University Libraries,,,faculty collections overview,"Notes that faculty collections often contain syllabi, exams, assignments, research correspondence and reports; supports targeted syllabus search","Generic repository guidance, not proof that a Lovejoy faculty collection contains the missing object",Faculty and Administrators’ Collections guidance,University Archives
research_notes/lovejoy_orientalist_source_register_batch13_14_delta.csv,,2,8,1906,publication_context,adjacent_comparative_religion,The Monist 16.3 issue ecology,Oxford Academic issue table,confirmed_primary_context,"Lovejoy's Primitive Philosophy appears in an issue alongside Friedrich Hirth on the mariners' compass in China and Lawrence H. Mills on Bible/Persian inscriptions/Avesta, illustrating Monist's mixed philosophy/Oriental-philology ecology",Keep as editorial context only; do not infer influence from neighboring articles,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch13_14_delta.csv,,3,8,1908,publication_context,history_of_religion,The Monist 18.4 issue ecology,Oxford Academic issue table; Internet Archive monistquart18hegeuoft,confirmed_primary_context,"Issue containing Lovejoy's Pre-Christian Cult of Jesus also includes D.T. Suzuki on early Chinese philosophy, Berthold Laufer on Jonah in India, classification of religions, and W.B. Smith review material",Retrieve Lovejoy full primary article from IA volume and compare anti-syncretism method,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch13_14_delta.csv,,4,8,1886-1998,archive_primary_target,publication_network,Open Court Publishing Company Records MSS 027,Southern Illinois University Carbondale Special Collections,confirmed_collection_person_index,424-box archive contains Monist/Open Court editorial correspondence and manuscripts; languages include Chinese Japanese and Pali; collection person indexing explicitly includes Arthur O. Lovejoy,"Request all Lovejoy-indexed folders/items c1905-1909, especially publishing correspondence/manuscripts",,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch13_14_delta.csv,,5,8,1885-1969,archive_structure,publication_network,MSS 027 Series 1 Sub-Series 6 Publishing correspondence,SIU MSS 027 finding aid,confirmed,Publishing correspondence is alphabetically arranged by correspondent and concentrated in Carus era; exact Lovejoy folder not exposed online,Ask SIU for internal person/correspondent search; target Lo/Lovejoy range without inferring box number,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch13_14_delta.csv,,6,8,1888-1933,archive_structure,publication_network,MSS 027 Box 44 L correspondence range,SIU MSS 027 public finding aid,confirmed_context,Box 44 web listing includes generic L and named Lanman Laufer Leuba Lloyd folders; web display stops at Lloyd and does not surface a Lovejoy folder,Do not assign Lovejoy to Box44 or inferred Box45 without staff/folder confirmation,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch13_14_delta.csv,,7,8,1905-1909,archive_unknown,publication_network,Lovejoy-specific Open Court correspondence/manuscripts,SIU MSS 027,high_priority_unresolved,Three facts justify direct query: Lovejoy published Monist 1906/1908; archive preserves period editorial/manuscript files; Lovejoy is collection-indexed. Exact letters/typescripts/proofs remain unconfirmed,"Send archive query for Arthur O. Lovejoy records, titles Primitive Philosophy and Pre-Christian Cult of Jesus, Series1/Sub6 and Series2",,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch29_sacrifice_primary_delta.csv,,2,8,1897,primary_text,sacrifice,Marillier La place du totémisme dans l'évolution religieuse,"RHR 36:208-253,321-369; JSTOR 23661047/23661061; Gallica-derived OCR",confirmed_primary,"Direct text recovered. Marillier attacks Robertson Smith/Jevons single totemic-sacramental origin, saying systematic theory should not force mobile variety of facts; establishes primary French context for 005 mechanism decomposition",Capture vol37 continuation and build source/case-order concordance with 005 pp46-119,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch29_sacrifice_primary_delta.csv,,3,8,1897,primary_text,sacrifice,Marillier critique of sacramental origin,RHR 36 around Thomas-cited p243,confirmed_primary,If god-clan union is natural no ceremony is needed to maintain it; if common meal creates union specifically totemic character is doubtful; communion can be later point of arrival rather than origin,Use Marillier primary rather than Thomas relay; map to 005 p117 and anti-single-origin notes,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch29_sacrifice_primary_delta.csv,,4,8,1897,primary_text,magic_mana,Marillier blood/contact mechanism in sacrifice,RHR 36 Marillier article,confirmed_primary,Blood of divine victim may bring god into altar-stone/contact; consuming sacred flesh transfers gifts/qualities and can create excessive dangerous power; direct precursor field for 005 blood/body-part transfer distinctions,"Compare exact cases and source authorities with 005 pp84-105,119",,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch29_sacrifice_primary_delta.csv,,5,8,1897,primary_text,magic_mana,Marillier union-sacrifice resembles magic,RHR 36 continuation pp321-369,confirmed_primary,Marillier states union/totemic sacrifice resembles undeniably magical practices; blood sprinkling calling god into altar stone compared to spirit evocation; rejects sharp line between magic and religion,Compare to 005 p64 and p105 quasi-mechanical/magical distinction; preserve difference that Marillier still frames action through spirits,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch29_sacrifice_primary_delta.csv,,6,8,1897,primary_text,method,Marillier anti-universal totemism argument,RHR 36,confirmed_primary,Rejects totemism as necessary universal religious stage and warns against assigning totemic origin merely because a rite occurs among totemic peoples; strong method control for 005 rejection of simple evolutionary sequences,Carry into formal method concordance; avoid projecting mature Lovejoy unit-idea vocabulary backward,,,,,,,,,,,,,,
